"id","codigo","descricao"
"__export__.sped_cnae_873","4921302","TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, INTERMUNICIPAL EM REGIÃO METROPOLITANA"
"__export__.sped_cnae_874","4922101","TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, INTERMUNICIPAL, EXCETO EM REGIÃO METROPOLITANA"
"__export__.sped_cnae_875","4922102","TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, INTERESTADUAL"
"__export__.sped_cnae_876","4922103","TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, INTERNACIONAL"
"__export__.sped_cnae_877","4923001","SERVIÇO DE TÁXI"
"__export__.sped_cnae_878","4923002","SERVIÇO DE TRANSPORTE DE PASSAGEIROS - LOCAÇÃO DE AUTOMÓVEIS COM MOTORISTA"
"__export__.sped_cnae_879","4924800","TRANSPORTE ESCOLAR"
"__export__.sped_cnae_880","4929901","TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL"
"__export__.sped_cnae_881","4929902","TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL"
"__export__.sped_cnae_882","4929903","ORGANIZAÇÃO DE EXCURSÕES EM VEÍCULOS RODOVIÁRIOS PRÓPRIOS, MUNICIPAL"
"__export__.sped_cnae_883","4929904","ORGANIZAÇÃO DE EXCURSÕES EM VEÍCULOS RODOVIÁRIOS PRÓPRIOS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL"
"__export__.sped_cnae_884","4929999","OUTROS TRANSPORTES RODOVIÁRIOS DE PASSAGEIROS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_885","4930201","TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, MUNICIPAL"
"__export__.sped_cnae_886","4930202","TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL"
"__export__.sped_cnae_887","4930203","TRANSPORTE RODOVIÁRIO DE PRODUTOS PERIGOSOS"
"__export__.sped_cnae_888","4930204","TRANSPORTE RODOVIÁRIO DE MUDANÇAS"
"__export__.sped_cnae_889","4940000","TRANSPORTE DUTOVIÁRIO"
"__export__.sped_cnae_890","4950700","TRENS TURÍSTICOS, TELEFÉRICOS E SIMILARES"
"__export__.sped_cnae_891","5011401","TRANSPORTE MARÍTIMO DE CABOTAGEM - CARGA"
"__export__.sped_cnae_892","5011402","TRANSPORTE MARÍTIMO DE CABOTAGEM - PASSAGEIROS"
"__export__.sped_cnae_893","5012201","TRANSPORTE MARÍTIMO DE LONGO CURSO - CARGA"
"__export__.sped_cnae_894","5012202","TRANSPORTE MARÍTIMO DE LONGO CURSO - PASSAGEIROS"
"__export__.sped_cnae_895","5021101","TRANSPORTE POR NAVEGAÇÃO INTERIOR DE CARGA, MUNICIPAL, EXCETO TRAVESSIA"
"__export__.sped_cnae_896","5021102","TRANSPORTE POR NAVEGAÇÃO INTERIOR DE CARGA, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL, EXCETO TRAVESSIA"
"__export__.sped_cnae_897","5022001","TRANSPORTE POR NAVEGAÇÃO INTERIOR DE PASSAGEIROS EM LINHAS REGULARES, MUNICIPAL, EXCETO TRAVESSIA"
"__export__.sped_cnae_898","5022002","TRANSPORTE POR NAVEGAÇÃO INTERIOR DE PASSAGEIROS EM LINHAS REGULARES, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL, EXCETO TRAVESSIA"
"__export__.sped_cnae_899","5030101","NAVEGAÇÃO DE APOIO MARÍTIMO"
"__export__.sped_cnae_900","5030102","NAVEGAÇÃO DE APOIO PORTUÁRIO"
"__export__.sped_cnae_901","5091201","TRANSPORTE POR NAVEGAÇÃO DE TRAVESSIA, MUNICIPAL"
"__export__.sped_cnae_902","5091202","TRANSPORTE POR NAVEGAÇÃO DE TRAVESSIA, INTERMUNICIPAL"
"__export__.sped_cnae_903","5099801","TRANSPORTE AQUAVIÁRIO PARA PASSEIOS TURÍSTICOS"
"__export__.sped_cnae_904","5099899","OUTROS TRANSPORTES AQUAVIÁRIOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_905","5111100","TRANSPORTE AÉREO DE PASSAGEIROS REGULAR"
"__export__.sped_cnae_906","5112901","SERVIÇO DE TÁXI AÉREO E LOCAÇÃO DE AERONAVES COM TRIPULAÇÃO"
"__export__.sped_cnae_907","5112999","OUTROS SERVIÇOS DE TRANSPORTE AÉREO DE PASSAGEIROS NÃO-REGULAR"
"__export__.sped_cnae_908","5120000","TRANSPORTE AÉREO DE CARGA"
"__export__.sped_cnae_909","5130700","TRANSPORTE ESPACIAL"
"__export__.sped_cnae_910","5211701","ARMAZÉNS GERAIS - EMISSÃO DE WARRANT"
"__export__.sped_cnae_911","5211702","GUARDA-MÓVEIS"
"__export__.sped_cnae_912","5211799","DEPÓSITOS DE MERCADORIAS PARA TERCEIROS, EXCETO ARMAZÉNS GERAIS E GUARDA-MÓVEIS"
"__export__.sped_cnae_913","5212500","CARGA E DESCARGA"
"__export__.sped_cnae_914","5221400","CONCESSIONÁRIAS DE RODOVIAS, PONTES, TÚNEIS E SERVIÇOS RELACIONADOS"
"__export__.sped_cnae_915","5222200","TERMINAIS RODOVIÁRIOS E FERROVIÁRIOS"
"__export__.sped_cnae_916","5223100","ESTACIONAMENTO DE VEÍCULOS"
"__export__.sped_cnae_917","5229001","SERVIÇOS DE APOIO AO TRANSPORTE POR TÁXI, INCLUSIVE CENTRAIS DE CHAMADA"
"__export__.sped_cnae_918","5229002","SERVIÇOS DE REBOQUE DE VEÍCULOS"
"__export__.sped_cnae_919","5229099","OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_920","5231101","ADMINISTRAÇÃO DA INFRA-ESTRUTURA PORTUÁRIA"
"__export__.sped_cnae_921","5231102","OPERAÇÕES DE TERMINAIS"
"__export__.sped_cnae_922","5232000","ATIVIDADES DE AGENCIAMENTO MARÍTIMO"
"__export__.sped_cnae_923","5239700","ATIVIDADES AUXILIARES DOS TRANSPORTES AQUAVIÁRIOS NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_924","5240101","OPERAÇÃO DOS AEROPORTOS E CAMPOS DE ATERRISSAGEM"
"__export__.sped_cnae_925","5240199","ATIVIDADES AUXILIARES DOS TRANSPORTES AÉREOS, EXCETO OPERAÇÃO DOS AEROPORTOS E CAMPOS DE ATERRISSAGEM"
"__export__.sped_cnae_926","5250801","COMISSARIA DE DESPACHOS"
"__export__.sped_cnae_927","5250802","ATIVIDADES DE DESPACHANTES ADUANEIROS"
"__export__.sped_cnae_928","5250803","AGENCIAMENTO DE CARGAS, EXCETO PARA O TRANSPORTE MARÍTIMO"
"__export__.sped_cnae_929","5250804","ORGANIZAÇÃO LOGÍSTICA DO TRANSPORTE DE CARGA"
"__export__.sped_cnae_930","5250805","OPERADOR DE TRANSPORTE MULTIMODAL - OTM"
"__export__.sped_cnae_931","5310501","ATIVIDADES DO CORREIO NACIONAL"
"__export__.sped_cnae_932","5310502","ATIVIDADES DE FRANQUEADAS E PERMISSIONÁRIAS DO CORREIO NACIONAL"
"__export__.sped_cnae_933","5320201","SERVIÇOS DE MALOTE NÃO REALIZADOS PELO CORREIO NACIONAL"
"__export__.sped_cnae_934","5320202","SERVIÇOS DE ENTREGA RÁPIDA"
"__export__.sped_cnae_935","5510801","HOTÉIS"
"__export__.sped_cnae_936","5510802","APART-HOTÉIS"
"__export__.sped_cnae_937","5510803","MOTÉIS"
"__export__.sped_cnae_938","5590601","ALBERGUES, EXCETO ASSISTENCIAIS"
"__export__.sped_cnae_939","5590602","CAMPINGS"
"__export__.sped_cnae_940","5590603","PENSÕES (ALOJAMENTO)"
"__export__.sped_cnae_941","5590699","OUTROS ALOJAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_942","5611201","RESTAURANTES E SIMILARES"
"__export__.sped_cnae_943","5611202","BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS"
"__export__.sped_cnae_944","5611203","LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES"
"__export__.sped_cnae_945","5612100","SERVIÇOS AMBULANTES DE ALIMENTAÇÃO"
"__export__.sped_cnae_946","5620101","FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS"
"__export__.sped_cnae_947","5620102","SERVIÇOS DE ALIMENTAÇÃO PARA EVENTOS E RECEPÇÕES - BUFÊ"
"__export__.sped_cnae_948","5620103","CANTINAS - SERVIÇOS DE ALIMENTAÇÃO PRIVATIVOS"
"__export__.sped_cnae_949","5620104","FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR"
"__export__.sped_cnae_950","5811500","EDIÇÃO DE LIVROS"
"__export__.sped_cnae_951","5812300","EDIÇÃO DE JORNAIS"
"__export__.sped_cnae_952","5813100","EDIÇÃO DE REVISTAS"
"__export__.sped_cnae_953","5819100","EDIÇÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS"
"__export__.sped_cnae_954","5821200","EDIÇÃO INTEGRADA À IMPRESSÃO DE LIVROS"
"__export__.sped_cnae_955","5822100","EDIÇÃO INTEGRADA À IMPRESSÃO DE JORNAIS"
"__export__.sped_cnae_956","5823900","EDIÇÃO INTEGRADA À IMPRESSÃO DE REVISTAS"
"__export__.sped_cnae_957","5829800","EDIÇÃO INTEGRADA À IMPRESSÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS"
"__export__.sped_cnae_958","5911101","ESTÚDIOS CINEMATOGRÁFICOS"
"__export__.sped_cnae_959","5911102","PRODUÇÃO DE FILMES PARA PUBLICIDADE"
"__export__.sped_cnae_960","5911199","ATIVIDADES DE PRODUÇÃO CINEMATOGRÁFICA, DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_961","5912001","SERVIÇOS DE DUBLAGEM"
"__export__.sped_cnae_962","5912002","SERVIÇOS DE MIXAGEM SONORA EM PRODUÇÃO AUDIOVISUAL"
"__export__.sped_cnae_963","5912099","ATIVIDADES DE PÓS-PRODUÇÃO CINEMATOGRÁFICA, DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_964","5913800","DISTRIBUIÇÃO CINEMATOGRÁFICA, DE VÍDEO E DE PROGRAMAS DE TELEVISÃO"
"__export__.sped_cnae_965","5914600","ATIVIDADES DE EXIBIÇÃO CINEMATOGRÁFICA"
"__export__.sped_cnae_966","5920100","ATIVIDADES DE GRAVAÇÃO DE SOM E DE EDIÇÃO DE MÚSICA"
"__export__.sped_cnae_967","6010100","ATIVIDADES DE RÁDIO"
"__export__.sped_cnae_968","6021700","ATIVIDADES DE TELEVISÃO ABERTA"
"__export__.sped_cnae_969","6022501","PROGRAMADORAS"
"__export__.sped_cnae_970","6022502","ATIVIDADES RELACIONADAS À TELEVISÃO POR ASSINATURA, EXCETO PROGRAMADORAS"
"__export__.sped_cnae_971","6110801","SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC"
"__export__.sped_cnae_972","6110802","SERVIÇOS DE REDES DE TRANSPORTE DE TELECOMUNICAÇÕES - SRTT"
"__export__.sped_cnae_973","6110803","SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA - SCM"
"__export__.sped_cnae_974","6110899","SERVIÇOS DE TELECOMUNICAÇÕES POR FIO NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_975","6120501","TELEFONIA MÓVEL CELULAR"
"__export__.sped_cnae_976","6120502","SERVIÇO MÓVEL ESPECIALIZADO - SME"
"__export__.sped_cnae_977","6120599","SERVIÇOS DE TELECOMUNICAÇÕES SEM FIO NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_978","6130200","TELECOMUNICAÇÕES POR SATÉLITE"
"__export__.sped_cnae_979","6141800","OPERADORAS DE TELEVISÃO POR ASSINATURA POR CABO"
"__export__.sped_cnae_980","6142600","OPERADORAS DE TELEVISÃO POR ASSINATURA POR MICROONDAS"
"__export__.sped_cnae_981","6143400","OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"
"__export__.sped_cnae_982","6190601","PROVEDORES DE ACESSO ÀS REDES DE COMUNICAÇÕES"
"__export__.sped_cnae_983","6190602","PROVEDORES DE VOZ SOBRE PROTOCOLO INTERNET - VOIP"
"__export__.sped_cnae_984","6190699","OUTRAS ATIVIDADES DE TELECOMUNICAÇÕES NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_985","6201500","DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA"
"__export__.sped_cnae_986","6202300","DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZÁVEIS"
"__export__.sped_cnae_987","6203100","DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NÃO-CUSTOMIZÁVEIS"
"__export__.sped_cnae_988","6204000","CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO"
"__export__.sped_cnae_989","6209100","SUPORTE TÉCNICO, MANUTENÇÃO E OUTROS SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO"
"__export__.sped_cnae_990","6311900","TRATAMENTO DE DADOS, PROVEDORES DE SERVIÇOS DE APLICAÇÃO E SERVIÇOS DE HOSPEDAGEM NA INTERNET"
"__export__.sped_cnae_991","6319400","PORTAIS, PROVEDORES DE CONTEÚDO E OUTROS SERVIÇOS DE INFORMAÇÃO NA INTERNET"
"__export__.sped_cnae_992","6391700","AGÊNCIAS DE NOTÍCIAS"
"__export__.sped_cnae_993","6399200","OUTRAS ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_994","6410700","BANCO CENTRAL"
"__export__.sped_cnae_995","6421200","BANCOS COMERCIAIS"
"__export__.sped_cnae_996","6422100","BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL"
"__export__.sped_cnae_997","6423900","CAIXAS ECONÔMICAS"
"__export__.sped_cnae_998","6424701","BANCOS COOPERATIVOS"
"__export__.sped_cnae_999","6424702","COOPERATIVAS CENTRAIS DE CRÉDITO"
"__export__.sped_cnae_1000","6424703","COOPERATIVAS DE CRÉDITO MÚTUO"
"__export__.sped_cnae_1001","6424704","COOPERATIVAS DE CRÉDITO RURAL"
"__export__.sped_cnae_1002","6431000","BANCOS MÚLTIPLOS, SEM CARTEIRA COMERCIAL"
"__export__.sped_cnae_1003","6432800","BANCOS DE INVESTIMENTO"
"__export__.sped_cnae_1004","6433600","BANCOS DE DESENVOLVIMENTO"
"__export__.sped_cnae_1005","6434400","AGÊNCIAS DE FOMENTO"
"__export__.sped_cnae_1006","6435201","SOCIEDADES DE CRÉDITO IMOBILIÁRIO"
"__export__.sped_cnae_1007","6435202","ASSOCIAÇÕES DE POUPANÇA E EMPRÉSTIMO"
"__export__.sped_cnae_1008","6435203","COMPANHIAS HIPOTECÁRIAS"
"__export__.sped_cnae_1009","6436100","SOCIEDADES DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS"
"__export__.sped_cnae_1010","6437900","SOCIEDADES DE CRÉDITO AO MICROEMPREENDEDOR"
"__export__.sped_cnae_1011","6440900","ARRENDAMENTO MERCANTIL"
"__export__.sped_cnae_1012","6450600","SOCIEDADES DE CAPITALIZAÇÃO"
"__export__.sped_cnae_1013","6461100","HOLDINGS DE INSTITUIÇÕES FINANCEIRAS"
"__export__.sped_cnae_1014","6462000","HOLDINGS DE INSTITUIÇÕES NÃO-FINANCEIRAS"
"__export__.sped_cnae_1015","6463800","OUTRAS SOCIEDADES DE PARTICIPAÇÃO, EXCETO HOLDINGS"
"__export__.sped_cnae_1016","6470101","FUNDOS DE INVESTIMENTO, EXCETO PREVIDENCIÁRIOS E IMOBILIÁRIOS"
"__export__.sped_cnae_1017","6470102","FUNDOS DE INVESTIMENTO PREVIDENCIÁRIOS"
"__export__.sped_cnae_1018","6470103","FUNDOS DE INVESTIMENTO IMOBILIÁRIOS"
"__export__.sped_cnae_1019","6491300","SOCIEDADES DE FOMENTO MERCANTIL - FACTORING"
"__export__.sped_cnae_1020","6492100","SECURITIZAÇÃO DE CRÉDITOS"
"__export__.sped_cnae_1021","6493000","ADMINISTRAÇÃO DE CONSÓRCIOS PARA AQUISIÇÃO DE BENS E DIREITOS"
"__export__.sped_cnae_1022","6499901","CLUBES DE INVESTIMENTO"
"__export__.sped_cnae_1023","6499902","SOCIEDADES DE INVESTIMENTO"
"__export__.sped_cnae_1024","6499903","FUNDO GARANTIDOR DE CRÉDITO"
"__export__.sped_cnae_1025","6499904","CAIXAS DE FINANCIAMENTO DE CORPORAÇÕES"
"__export__.sped_cnae_1026","6499905","CONCESSÃO DE CRÉDITO PELAS OSCIP"
"__export__.sped_cnae_1027","6499999","OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIROS NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1028","6511101","SEGUROS DE VIDA"
"__export__.sped_cnae_1029","6511102","PLANOS DE AUXÍLIO-FUNERAL"
"__export__.sped_cnae_1030","6512000","SEGUROS NÃO-VIDA"
"__export__.sped_cnae_1031","6520100","SEGUROS-SAÚDE"
"__export__.sped_cnae_1032","6530800","RESSEGUROS"
"__export__.sped_cnae_1033","6541300","PREVIDÊNCIA COMPLEMENTAR FECHADA"
"__export__.sped_cnae_1034","6542100","PREVIDÊNCIA COMPLEMENTAR ABERTA"
"__export__.sped_cnae_1035","6550200","PLANOS DE SAÚDE"
"__export__.sped_cnae_1036","6611801","BOLSA DE VALORES"
"__export__.sped_cnae_1037","6611802","BOLSA DE MERCADORIAS"
"__export__.sped_cnae_1038","6611803","BOLSA DE MERCADORIAS E FUTUROS"
"__export__.sped_cnae_1039","6611804","ADMINISTRAÇÃO DE MERCADOS DE BALCÃO ORGANIZADOS"
"__export__.sped_cnae_1040","6612601","CORRETORAS DE TÍTULOS E VALORES MOBILIÁRIOS"
"__export__.sped_cnae_1041","6612602","DISTRIBUIDORAS DE TÍTULOS E VALORES MOBILIÁRIOS"
"__export__.sped_cnae_1042","6612603","CORRETORAS DE CÂMBIO"
"__export__.sped_cnae_1043","6612604","CORRETORAS DE CONTRATOS DE MERCADORIAS"
"__export__.sped_cnae_1044","6612605","AGENTES DE INVESTIMENTOS EM APLICAÇÕES FINANCEIRAS"
"__export__.sped_cnae_1045","6613400","ADMINISTRAÇÃO DE CARTÕES DE CRÉDITO"
"__export__.sped_cnae_1046","6619301","SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA"
"__export__.sped_cnae_1047","6619302","CORRESPONDENTES DE INSTITUIÇÕES FINANCEIRAS"
"__export__.sped_cnae_1048","6619303","REPRESENTAÇÕES DE BANCOS ESTRANGEIROS"
"__export__.sped_cnae_1049","6619304","CAIXAS ELETRÔNICOS"
"__export__.sped_cnae_1050","6619305","OPERADORAS DE CARTÕES DE DÉBITO"
"__export__.sped_cnae_1051","6619399","OUTRAS ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1052","6621501","PERITOS E AVALIADORES DE SEGUROS"
"__export__.sped_cnae_1053","6621502","AUDITORIA E CONSULTORIA ATUARIAL"
"__export__.sped_cnae_1054","6622300","CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDÊNCIA COMPLEMENTAR E DE SAÚDE"
"__export__.sped_cnae_1055","6629100","ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDÊNCIA COMPLEMENTAR E DOS PLANOS DE SAÚDE NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1056","6630400","ATIVIDADES DE ADMINISTRAÇÃO DE FUNDOS POR CONTRATO OU COMISSÃO"
"__export__.sped_cnae_1057","6810201","COMPRA E VENDA DE IMÓVEIS PRÓPRIOS"
"__export__.sped_cnae_1058","6810202","ALUGUEL DE IMÓVEIS PRÓPRIOS"
"__export__.sped_cnae_1059","6821801","CORRETAGEM NA COMPRA E VENDA E AVALIAÇÃO DE IMÓVEIS"
"__export__.sped_cnae_1060","6821802","CORRETAGEM NO ALUGUEL DE IMÓVEIS"
"__export__.sped_cnae_1061","6822600","GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIÁRIA"
"__export__.sped_cnae_1062","6911701","SERVIÇOS ADVOCATÍCIOS"
"__export__.sped_cnae_1063","6911702","ATIVIDADES AUXILIARES DA JUSTIÇA"
"__export__.sped_cnae_1064","6911703","AGENTE DE PROPRIEDADE INDUSTRIAL"
"__export__.sped_cnae_1065","6912500","CARTÓRIOS"
"__export__.sped_cnae_1066","6920601","ATIVIDADES DE CONTABILIDADE"
"__export__.sped_cnae_1067","6920602","ATIVIDADES DE CONSULTORIA E AUDITORIA CONTÁBIL E TRIBUTÁRIA"
"__export__.sped_cnae_1068","7020400","ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXCETO CONSULTORIA TÉCNICA ESPECÍFICA"
"__export__.sped_cnae_1069","7111100","SERVIÇOS DE ARQUITETURA"
"__export__.sped_cnae_1070","7112000","SERVIÇOS DE ENGENHARIA"
"__export__.sped_cnae_1071","7119701","SERVIÇOS DE CARTOGRAFIA, TOPOGRAFIA E GEODÉSIA"
"__export__.sped_cnae_1072","7119702","ATIVIDADES DE ESTUDOS GEOLÓGICOS"
"__export__.sped_cnae_1073","7119703","SERVIÇOS DE DESENHO TÉCNICO RELACIONADOS À ARQUITETURA E ENGENHARIA"
"__export__.sped_cnae_1074","7119704","SERVIÇOS DE PERÍCIA TÉCNICA RELACIONADOS À SEGURANÇA DO TRABALHO"
"__export__.sped_cnae_1075","7119799","ATIVIDADES TÉCNICAS RELACIONADAS À ENGENHARIA E ARQUITETURA NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1076","7120100","TESTES E ANÁLISES TÉCNICAS"
"__export__.sped_cnae_1077","7210000","PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS"
"__export__.sped_cnae_1078","7220700","PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS SOCIAIS E HUMANAS"
"__export__.sped_cnae_1079","7311400","AGÊNCIAS DE PUBLICIDADE"
"__export__.sped_cnae_1080","7312200","AGENCIAMENTO DE ESPAÇOS PARA PUBLICIDADE, EXCETO EM VEÍCULOS DE COMUNICAÇÃO"
"__export__.sped_cnae_1081","7319001","CRIAÇÃO DE ESTANDES PARA FEIRAS E EXPOSIÇÕES"
"__export__.sped_cnae_1082","7319002","PROMOÇÃO DE VENDAS"
"__export__.sped_cnae_1083","7319003","MARKETING DIRETO"
"__export__.sped_cnae_1084","7319004","CONSULTORIA EM PUBLICIDADE"
"__export__.sped_cnae_1085","7319099","OUTRAS ATIVIDADES DE PUBLICIDADE NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1086","7320300","PESQUISAS DE MERCADO E DE OPINIÃO PÚBLICA"
"__export__.sped_cnae_1087","7410201","DESIGN"
"__export__.sped_cnae_1088","7410202","DECORAÇÃO DE INTERIORES"
"__export__.sped_cnae_1089","7420001","ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS, EXCETO AÉREA E SUBMARINA"
"__export__.sped_cnae_1090","7420002","ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS AÉREAS E SUBMARINAS"
"__export__.sped_cnae_1091","7420003","LABORATÓRIOS FOTOGRÁFICOS"
"__export__.sped_cnae_1092","7420004","FILMAGEM DE FESTAS E EVENTOS"
"__export__.sped_cnae_1093","7420005","SERVIÇOS DE MICROFILMAGEM"
"__export__.sped_cnae_1094","7490101","SERVIÇOS DE TRADUÇÃO, INTERPRETAÇÃO E SIMILARES"
"__export__.sped_cnae_1095","7490102","ESCAFANDRIA E MERGULHO"
"__export__.sped_cnae_1096","7490103","SERVIÇOS DE AGRONOMIA E DE CONSULTORIA ÀS ATIVIDADES AGRÍCOLAS E PECUÁRIAS"
"__export__.sped_cnae_1097","7490104","ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS"
"__export__.sped_cnae_1098","7490105","AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTÍSTICAS"
"__export__.sped_cnae_1099","7490199","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1100","7500100","ATIVIDADES VETERINÁRIAS"
"__export__.sped_cnae_1101","7711000","LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR"
"__export__.sped_cnae_1102","7719501","LOCAÇÃO DE EMBARCAÇÕES SEM TRIPULAÇÃO, EXCETO PARA FINS RECREATIVOS"
"__export__.sped_cnae_1103","7719502","LOCAÇÃO DE AERONAVES SEM TRIPULAÇÃO"
"__export__.sped_cnae_1104","7719599","LOCAÇÃO DE OUTROS MEIOS DE TRANSPORTE NÃO ESPECIFICADOS ANTERIORMENTE, SEM CONDUTOR"
"__export__.sped_cnae_1105","7721700","ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS"
"__export__.sped_cnae_1106","7722500","ALUGUEL DE FITAS DE VÍDEO, DVDS E SIMILARES"
"__export__.sped_cnae_1107","7723300","ALUGUEL DE OBJETOS DO VESTUÁRIO, JÓIAS E ACESSÓRIOS"
"__export__.sped_cnae_1108","7729201","ALUGUEL DE APARELHOS DE JOGOS ELETRÔNICOS"
"__export__.sped_cnae_1109","7729202","ALUGUEL DE MÓVEIS, UTENSÍLIOS E APARELHOS DE USO DOMÉSTICO E PESSOAL; INSTRUMENTOS MUSICAIS"
"__export__.sped_cnae_1110","7729203","ALUGUEL DE MATERIAL MÉDICO"
"__export__.sped_cnae_1111","7729299","ALUGUEL DE OUTROS OBJETOS PESSOAIS E DOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_1112","7731400","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS SEM OPERADOR"
"__export__.sped_cnae_1113","7732201","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR, EXCETO ANDAIMES"
"__export__.sped_cnae_1114","7732202","ALUGUEL DE ANDAIMES"
"__export__.sped_cnae_1115","7733100","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIO"
"__export__.sped_cnae_1116","7739001","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA EXTRAÇÃO DE MINÉRIOS E PETRÓLEO, SEM OPERADOR"
