"id","codigo_anp","codigo_ibge","codigo_siafi","estado_id/id","nome","pais_id/id"
"__export__.sped_municipio_380","0004723","15054370000","591","__export__.sped_estado_5","Ourilândia do Norte","__export__.sped_pais_30"
"__export__.sped_municipio_381","0004725","15054860000","593","__export__.sped_estado_5","Pacajá","__export__.sped_pais_30"
"__export__.sped_municipio_382","0004727","15054940000","379","__export__.sped_estado_5","Palestina do Pará","__export__.sped_pais_30"
"__export__.sped_municipio_383","0004728","15055020000","509","__export__.sped_estado_5","Paragominas","__export__.sped_pais_30"
"__export__.sped_municipio_384","0004730","15055360000","595","__export__.sped_estado_5","Parauapebas","__export__.sped_pais_30"
"__export__.sped_municipio_385","0004731","15055510000","387","__export__.sped_estado_5","Pau D'Arco","__export__.sped_pais_30"
"__export__.sped_municipio_386","0004733","15056010000","511","__export__.sped_estado_5","Peixe-Boi","__export__.sped_pais_30"
"__export__.sped_municipio_388","0004738","15056350000","58","__export__.sped_estado_5","Piçarra","__export__.sped_pais_30"
"__export__.sped_municipio_389","0004743","15056500000","60","__export__.sped_estado_5","Placas","__export__.sped_pais_30"
"__export__.sped_municipio_390","0004744","15057000000","513","__export__.sped_estado_5","Ponta de Pedras","__export__.sped_pais_30"
"__export__.sped_municipio_391","0004746","15058090000","515","__export__.sped_estado_5","Portel","__export__.sped_pais_30"
"__export__.sped_municipio_392","0004747","15059080000","517","__export__.sped_estado_5","Porto de Moz","__export__.sped_pais_30"
"__export__.sped_municipio_395","0004750","15060050000","519","__export__.sped_estado_5","Prainha","__export__.sped_pais_30"
"__export__.sped_municipio_397","0004751","15061040000","521","__export__.sped_estado_5","Primavera","__export__.sped_pais_30"
"__export__.sped_municipio_398","0004752","15061120000","62","__export__.sped_estado_5","Quatipuru","__export__.sped_pais_30"
"__export__.sped_municipio_399","0004754","15061380000","567","__export__.sped_estado_5","Redenção","__export__.sped_pais_30"
"__export__.sped_municipio_400","0004757","15061610000","569","__export__.sped_estado_5","Rio Maria","__export__.sped_pais_30"
"__export__.sped_municipio_401","0004760","15061870000","573","__export__.sped_estado_5","Rondon do Pará","__export__.sped_pais_30"
"__export__.sped_municipio_402","0004761","15061950000","597","__export__.sped_estado_5","Rurópolis","__export__.sped_pais_30"
"__export__.sped_municipio_403","0004762","15062030000","523","__export__.sped_estado_5","Salinópolis","__export__.sped_pais_30"
"__export__.sped_municipio_404","0004763","15063020000","525","__export__.sped_estado_5","Salvaterra","__export__.sped_pais_30"
"__export__.sped_municipio_409","0004764","15063510000","369","__export__.sped_estado_5","Santa Bárbara do Pará","__export__.sped_pais_30"
"__export__.sped_municipio_410","0004765","15064010000","527","__export__.sped_estado_5","Santa Cruz do Arari","__export__.sped_pais_30"
"__export__.sped_municipio_411","0004766","15065000000","529","__export__.sped_estado_5","Santa Isabel do Pará","__export__.sped_pais_30"
"__export__.sped_municipio_414","0004767","15065590000","371","__export__.sped_estado_5","Santa Luzia do Pará","__export__.sped_pais_30"
"__export__.sped_municipio_415","0004769","15065830000","599","__export__.sped_estado_5","Santa Maria das Barreiras","__export__.sped_pais_30"
"__export__.sped_municipio_418","0004770","15066090000","531","__export__.sped_estado_5","Santa Maria do Pará","__export__.sped_pais_30"
"__export__.sped_municipio_419","0004773","15067080000","533","__export__.sped_estado_5","Santana do Araguaia","__export__.sped_pais_30"
"__export__.sped_municipio_420","0004774","15068070000","535","__export__.sped_estado_5","Santarém","__export__.sped_pais_30"
"__export__.sped_municipio_425","0004775","15069060000","537","__export__.sped_estado_5","Santarém Novo","__export__.sped_pais_30"
"__export__.sped_municipio_426","0004777","15070030000","539","__export__.sped_estado_5","Santo Antônio do Tauá","__export__.sped_pais_30"
"__export__.sped_municipio_429","0004778","15071020000","541","__export__.sped_estado_5","São Caetano de Odivelas","__export__.sped_pais_30"
"__export__.sped_municipio_431","0004779","15071510000","381","__export__.sped_estado_5","São Domingos do Araguaia","__export__.sped_pais_30"
"__export__.sped_municipio_432","0004780","15072010000","543","__export__.sped_estado_5","São Domingos do Capim","__export__.sped_pais_30"
"__export__.sped_municipio_433","0004781","15073000000","545","__export__.sped_estado_5","São Félix do Xingu","__export__.sped_pais_30"
"__export__.sped_municipio_438","0004784","15074090000","547","__export__.sped_estado_5","São Francisco do Pará","__export__.sped_pais_30"
"__export__.sped_municipio_439","0004785","15074580000","619","__export__.sped_estado_5","São Geraldo do Araguaia","__export__.sped_pais_30"
"__export__.sped_municipio_440","0004786","15074660000","64","__export__.sped_estado_5","São João da Ponta","__export__.sped_pais_30"
"__export__.sped_municipio_441","0004787","15074740000","393","__export__.sped_estado_5","São João de Pirabas","__export__.sped_pais_30"
"__export__.sped_municipio_443","0004789","15075080000","549","__export__.sped_estado_5","São João do Araguaia","__export__.sped_pais_30"
"__export__.sped_municipio_445","0004797","15076070000","551","__export__.sped_estado_5","São Miguel do Guamá","__export__.sped_pais_30"
"__export__.sped_municipio_449","0004805","15077060000","553","__export__.sped_estado_5","São Sebastião da Boa Vista","__export__.sped_pais_30"
"__export__.sped_municipio_450","0004807","15077550000","66","__export__.sped_estado_5","Sapucaia","__export__.sped_pais_30"
"__export__.sped_municipio_451","0004808","15078050000","555","__export__.sped_estado_5","Senador José Porfírio","__export__.sped_pais_30"
"__export__.sped_municipio_452","0004810","15079040000","557","__export__.sped_estado_5","Soure","__export__.sped_pais_30"
"__export__.sped_municipio_453","0004811","15079530000","395","__export__.sped_estado_5","Tailândia","__export__.sped_pais_30"
"__export__.sped_municipio_454","0004816","15079610000","373","__export__.sped_estado_5","Terra Alta","__export__.sped_pais_30"
"__export__.sped_municipio_455","0004817","15079790000","637","__export__.sped_estado_5","Terra Santa","__export__.sped_pais_30"
"__export__.sped_municipio_456","0004820","15080010000","559","__export__.sped_estado_5","Tomé-Açu","__export__.sped_pais_30"
"__export__.sped_municipio_457","0004821","15080350000","68","__export__.sped_estado_5","Tracuateua","__export__.sped_pais_30"
"__export__.sped_municipio_458","0004822","15080500000","635","__export__.sped_estado_5","Trairão","__export__.sped_pais_30"
"__export__.sped_municipio_459","0004823","15080840000","397","__export__.sped_estado_5","Tucumã","__export__.sped_pais_30"
"__export__.sped_municipio_460","0004824","15081000000","561","__export__.sped_estado_5","Tucuruí","__export__.sped_pais_30"
"__export__.sped_municipio_461","0004825","15081260000","623","__export__.sped_estado_5","Ulianópolis","__export__.sped_pais_30"
"__export__.sped_municipio_462","0004826","15081590000","399","__export__.sped_estado_5","Uruará","__export__.sped_pais_30"
"__export__.sped_municipio_464","0004831","15082090000","563","__export__.sped_estado_5","Vigia","__export__.sped_pais_30"
"__export__.sped_municipio_466","0004842","15083080000","565","__export__.sped_estado_5","Viseu","__export__.sped_pais_30"
"__export__.sped_municipio_470","0004845","15083570000","641","__export__.sped_estado_5","Vitória do Xingu","__export__.sped_pais_30"
"__export__.sped_municipio_471","0004846","15084070000","571","__export__.sped_estado_5","Xinguara","__export__.sped_pais_30"
"__export__.sped_municipio_472","0000279","16000550000","665","__export__.sped_estado_6","Serra do Navio","__export__.sped_pais_30"
"__export__.sped_municipio_473","0000280","16001050000","601","__export__.sped_estado_6","Amapá","__export__.sped_pais_30"
"__export__.sped_municipio_475","0000281","16001540000","663","__export__.sped_estado_6","Pedra Branca do Amapari","__export__.sped_pais_30"
"__export__.sped_municipio_477","0000287","16002040000","603","__export__.sped_estado_6","Calçoene","__export__.sped_pais_30"
"__export__.sped_municipio_480","0000294","16002120000","667","__export__.sped_estado_6","Cutias","__export__.sped_pais_30"
"__export__.sped_municipio_481","0000296","16002380000","611","__export__.sped_estado_6","Ferreira Gomes","__export__.sped_pais_30"
"__export__.sped_municipio_482","0000303","16002530000","669","__export__.sped_estado_6","Itaubal","__export__.sped_pais_30"
"__export__.sped_municipio_483","0000304","16002790000","613","__export__.sped_estado_6","Laranjal do Jari","__export__.sped_pais_30"
"__export__.sped_municipio_484","0000307","16003030000","605","__export__.sped_estado_6","Macapá","__export__.sped_pais_30"
"__export__.sped_municipio_489","0000308","16004020000","607","__export__.sped_estado_6","Mazagão","__export__.sped_pais_30"
"__export__.sped_municipio_492","0000310","16005010000","609","__export__.sped_estado_6","Oiapoque","__export__.sped_pais_30"
"__export__.sped_municipio_495","0000312","16005350000","671","__export__.sped_estado_6","Porto Grande","__export__.sped_pais_30"
"__export__.sped_municipio_496","0000313","16005500000","673","__export__.sped_estado_6","Pracuúba","__export__.sped_pais_30"
"__export__.sped_municipio_497","0000316","16006000000","615","__export__.sped_estado_6","Santana","__export__.sped_pais_30"
"__export__.sped_municipio_505","0000322","16007090000","617","__export__.sped_estado_6","Tartarugalzinho","__export__.sped_pais_30"
"__export__.sped_municipio_506","0000324","16008080000","70","__export__.sped_estado_6","Vitória do Jari","__export__.sped_pais_30"
"__export__.sped_municipio_507","0009791","17002510000","337","__export__.sped_estado_7","Abreulândia","__export__.sped_pais_30"
"__export__.sped_municipio_508","0009792","17003010000","72","__export__.sped_estado_7","Aguiarnópolis","__export__.sped_pais_30"
"__export__.sped_municipio_509","0009793","17003500000","9441","__export__.sped_estado_7","Aliança do Tocantins","__export__.sped_pais_30"
"__export__.sped_municipio_510","0009794","17004000000","9207","__export__.sped_estado_7","Almas","__export__.sped_pais_30"
"__export__.sped_municipio_511","0009795","17007070000","9213","__export__.sped_estado_7","Alvorada","__export__.sped_pais_30"
"__export__.sped_municipio_512","0009797","17010020000","9219","__export__.sped_estado_7","Ananás","__export__.sped_pais_30"
"__export__.sped_municipio_513","0009798","17010510000","165","__export__.sped_estado_7","Angico","__export__.sped_pais_30"
"__export__.sped_municipio_514","0009799","17011010000","9713","__export__.sped_estado_7","Aparecida do Rio Negro","__export__.sped_pais_30"
"__export__.sped_municipio_515","0009802","17013090000","167","__export__.sped_estado_7","Aragominas","__export__.sped_pais_30"
"__export__.sped_municipio_516","0009803","17019030000","9237","__export__.sped_estado_7","Araguacema","__export__.sped_pais_30"
"__export__.sped_municipio_517","0009804","17020000000","9239","__export__.sped_estado_7","Araguaçu","__export__.sped_pais_30"
"__export__.sped_municipio_518","0009805","17021090000","9241","__export__.sped_estado_7","Araguaína","__export__.sped_pais_30"
"__export__.sped_municipio_519","0009806","17021580000","169","__export__.sped_estado_7","Araguanã","__export__.sped_pais_30"
"__export__.sped_municipio_520","0009807","17022080000","9243","__export__.sped_estado_7","Araguatins","__export__.sped_pais_30"
"__export__.sped_municipio_522","0009808","17023070000","9245","__export__.sped_estado_7","Arapoema","__export__.sped_pais_30"
"__export__.sped_municipio_523","0009809","17024060000","9247","__export__.sped_estado_7","Arraias","__export__.sped_pais_30"
"__export__.sped_municipio_525","0009810","17025540000","9685","__export__.sped_estado_7","Augustinópolis","__export__.sped_pais_30"
"__export__.sped_municipio_526","0009811","17027030000","9253","__export__.sped_estado_7","Aurora do Tocantins","__export__.sped_pais_30"
"__export__.sped_municipio_527","0009812","17029010000","9257","__export__.sped_estado_7","Axixá do Tocantins","__export__.sped_pais_30"
"__export__.sped_municipio_528","0009813","17030080000","9259","__export__.sped_estado_7","Babaçulândia","__export__.sped_pais_30"
"__export__.sped_municipio_529","0009814","17030570000","74","__export__.sped_estado_7","Bandeirantes do Tocantins","__export__.sped_pais_30"
"__export__.sped_municipio_530","0009816","17030730000","76","__export__.sped_estado_7","Barra do Ouro","__export__.sped_pais_30"
"__export__.sped_municipio_531","0009817","17031070000","9693","__export__.sped_estado_7","Barrolândia","__export__.sped_pais_30"
"__export__.sped_municipio_532","0009818","17032060000","9695","__export__.sped_estado_7","Bernardo Sayão","__export__.sped_pais_30"
"__export__.sped_municipio_533","0009819","17033050000","341","__export__.sped_estado_7","Bom Jesus do Tocantins","__export__.sped_pais_30"
"__export__.sped_municipio_534","0009821","17036020000","339","__export__.sped_estado_7","Brasilândia do Tocantins","__export__.sped_pais_30"
"__export__.sped_municipio_535","0009822","17037010000","9273","__export__.sped_estado_7","Brejinho de Nazaré","__export__.sped_pais_30"
"__export__.sped_municipio_536","0009823","17038000000","9715","__export__.sped_estado_7","Buriti do Tocantins","__export__.sped_pais_30"
"__export__.sped_municipio_537","0009824","17038260000","171","__export__.sped_estado_7","Cachoeirinha","__export__.sped_pais_30"
"__export__.sped_municipio_538","0009825","17038420000","173","__export__.sped_estado_7","Campos Lindos","__export__.sped_pais_30"
"__export__.sped_municipio_539","0009827","17038670000","327","__export__.sped_estado_7","Cariri do Tocantins","__export__.sped_pais_30"
"__export__.sped_municipio_540","0009828","17038830000","175","__export__.sped_estado_7","Carmolândia","__export__.sped_pais_30"
"__export__.sped_municipio_541","0009829","17038910000","177","__export__.sped_estado_7","Carrasco Bonito","__export__.sped_pais_30"
"__export__.sped_municipio_542","0009831","17039090000","9717","__export__.sped_estado_7","Caseara","__export__.sped_pais_30"
"__export__.sped_municipio_543","0009832","17041050000","343","__export__.sped_estado_7","Centenário","__export__.sped_pais_30"
"__export__.sped_municipio_544","0009833","17046000000","78","__export__.sped_estado_7","Chapada de Areia","__export__.sped_pais_30"
