"id","codigo","ocupacao"
"__export__.hr_cbo_11378","252210","Analista de contas"
"__export__.hr_cbo_11380","252210","Analista de contas a pagar"
"__export__.hr_cbo_12946","391210","Analista de controle de qualidade"
"__export__.hr_cbo_11311","251225","Analista de controle e gestão (economista)"
"__export__.hr_cbo_11301","251215","Analista de controle orçamentário (economista)"
"__export__.hr_cbo_11305","251215","Analista de crédito (economista)"
"__export__.hr_cbo_18055","252525","Analista de crédito (instituições financeiras)"
"__export__.hr_cbo_18054","252530","Analista de crédito rural"
"__export__.hr_cbo_11381","252210","Analista de custos"
"__export__.hr_cbo_17591","212405","Analista de desenvolvimento de sistemas"
"__export__.hr_cbo_11320","251235","Analista de desenvolvimento regional (economista)"
"__export__.hr_cbo_11498","261210","Analista de documentação"
"__export__.hr_cbo_11319","251230","Analista de ecodesenvolvimento (economista)"
"__export__.hr_cbo_11325","251205","Analista de economia internacional"
"__export__.hr_cbo_11985","311520","Analista de estação de tratamento de efluentes"
"__export__.hr_cbo_10395","142335","Analista de estudos de mercado"
"__export__.hr_cbo_11327","251205","Analista de estudos econômicos"
"__export__.hr_cbo_18442","354305","Analista de exportação e importação"
"__export__.hr_cbo_11314","251225","Analista de finanças públicas (economista)"
"__export__.hr_cbo_18574","413105","Analista de folha de pagamento"
"__export__.hr_cbo_11302","251215","Analista de fundos de investimento"
"__export__.hr_cbo_11317","251230","Analista de impactos ambientais (economista)"
"__export__.hr_cbo_10394","142335","Analista de informações de mercado"
"__export__.hr_cbo_18087","261215","Analista de informações (pesquisador de informações de rede)"
"__export__.hr_cbo_10393","142335","Analista de inteligência de mercado"
"__export__.hr_cbo_12947","391210","Analista de laboratório de controle de qualidade"
"__export__.hr_cbo_12376","324205","Analista de laboratório em análises clínicas"
"__export__.hr_cbo_11957","311105","Analista de laboratório químico"
"__export__.hr_cbo_11945","301115","Analista de laboratório químico  (petróleo)"
"__export__.hr_cbo_18053","252535","Analista de leasing"
"__export__.hr_cbo_12436","342125","Analista de logística de transporte"
"__export__.hr_cbo_12929","391115","Analista de logística (técnico de nível médio)"
"__export__.hr_cbo_10396","142335","Analista de marketing"
"__export__.hr_cbo_11318","251230","Analista de meio ambiente (economista)"
"__export__.hr_cbo_10392","142335","Analista de mercado"
"__export__.hr_cbo_11336","251210","Analista de mercado agrícola (economista)"
"__export__.hr_cbo_11324","251205","Analista de mercado de trabalho (economista)"
"__export__.hr_cbo_11329","251205","Analista de mercado e produtos (economista)"
"__export__.hr_cbo_11308","251220","Analista de mercado industrial (economista)"
"__export__.hr_cbo_11330","251205","Analista de mercado internacional"
"__export__.hr_cbo_11328","251205","Analista de mercadologia (economista)"
"__export__.hr_cbo_10728","221105","Analista de micróbios"
"__export__.hr_cbo_17516","142330","Analista de negócios"
"__export__.hr_cbo_11427","252405","Analista de ocupações"
"__export__.hr_cbo_17517","142335","Analista de pesquisa de mercado"
"__export__.hr_cbo_10495","211110","Analista de pesquisa operacional"
"__export__.hr_cbo_17420","111510","Analista de planejamento e orçamento - apo"
"__export__.hr_cbo_11428","252545","Analista de planejamento financeiro"
"__export__.hr_cbo_11309","251220","Analista de planejamento industrial (economista)"
"__export__.hr_cbo_11315","251225","Analista de políticas públicas (economista)"
"__export__.hr_cbo_11322","251210","Analista de produto agropecuário (economista)"
"__export__.hr_cbo_11307","251220","Analista de produto industrial (economista)"
"__export__.hr_cbo_18059","252540","Analista de produtos bancários"
"__export__.hr_cbo_11959","311105","Analista de produtos químicos"
"__export__.hr_cbo_11310","251220","Analista de projetos industriais (economista)"
"__export__.hr_cbo_10582","214270","Analista de projetos viários"
"__export__.hr_cbo_18051","252405","Analista de recursos humanos"
"__export__.hr_cbo_11316","251230","Analista de recursos naturais (economista)"
"__export__.hr_cbo_10531","212410","Analista de rede"
"__export__.hr_cbo_17589","212410","Analista de redes e de comunicação de dados"
"__export__.hr_cbo_18410","351705","Analista de seguros (técnico)"
"__export__.hr_cbo_18409","351710","Analista de sinistros"
"__export__.hr_cbo_17590","212415","Analista de sistemas de automação"
"__export__.hr_cbo_10525","212405","Analista de sistemas (informática)"
"__export__.hr_cbo_10524","212405","Analista de sistemas para internet"
"__export__.hr_cbo_10527","212405","Analista de sistemas web (webmaster)"
"__export__.hr_cbo_11300","251215","Analista de subscrição de títulos"
"__export__.hr_cbo_11297","242910","Analista de suporte à inteligência ( grupo apoio)"
"__export__.hr_cbo_17592","212420","Analista de suporte computacional"
"__export__.hr_cbo_10528","212420","Analista de suporte de banco de dados"
"__export__.hr_cbo_10530","212420","Analista de suporte de sistema"
"__export__.hr_cbo_10529","212420","Analista de suporte técnico"
"__export__.hr_cbo_10532","212410","Analista de telecomunicação"
"__export__.hr_cbo_10583","214270","Analista de tráfego"
"__export__.hr_cbo_18366","342105","Analista de transporte em comércio exterior"
"__export__.hr_cbo_12445","342110","Analista de transporte multimodal"
"__export__.hr_cbo_10581","214270","Analista de transportes e trânsito"
"__export__.hr_cbo_11958","311105","Analista de tratamento de água"
"__export__.hr_cbo_9945","122520","Analista de turismo (turismólogo)"
"__export__.hr_cbo_11326","251205","Analista econômico"
"__export__.hr_cbo_11303","251215","Analista econômico-financeiro"
"__export__.hr_cbo_10512","212320","Analista em segurança da informação"
"__export__.hr_cbo_11304","251215","Analista financeiro (economista)"
"__export__.hr_cbo_18052","252545","Analista financeiro (instituições financeiras)"
"__export__.hr_cbo_11312","251225","Analista fiscal (economista)"
"__export__.hr_cbo_13522","516805","Analista kirlian"
"__export__.hr_cbo_11339","251550","Analista (psicanálise)"
"__export__.hr_cbo_11954","311105","Analista químico"
"__export__.hr_cbo_11944","301115","Analista químico (petróleo)"
"__export__.hr_cbo_12529","351705","Analista técnico de seguros"
"__export__.hr_cbo_12531","351710","Analista técnico de sinistros"
"__export__.hr_cbo_11296","242910","Analista técnico em inteligência (grupo informações)"
"__export__.hr_cbo_11313","251225","Analista tributário (economista)"
"__export__.hr_cbo_12562","352205","Analistas de projetos ambientais"
"__export__.hr_cbo_11873","263105","Ancião"
"__export__.hr_cbo_18108","261705","Âncora de rádio e televisão"
"__export__.hr_cbo_11015","225285","Andrologista"
"__export__.hr_cbo_10947","225151","Anestesiologista"
"__export__.hr_cbo_10948","225151","Anestesista"
"__export__.hr_cbo_10975","225115","Angiologista"
"__export__.hr_cbo_12783","376325","Animador de circo"
"__export__.hr_cbo_12795","376305","Animador de eventos"
"__export__.hr_cbo_12787","376310","Animador de festas populares"
"__export__.hr_cbo_12791","376315","Animador de rádio"
"__export__.hr_cbo_12793","376320","Animador de televisão"
"__export__.hr_cbo_15211","723235","Anodizador e anodizador de metais"
"__export__.hr_cbo_13630","519940","Anotador de consumo de energia elétrica, água e gás"
"__export__.hr_cbo_13093","414205","Anotador de mão-de-obra"
"__export__.hr_cbo_13094","414205","Anotador de pessoal"
"__export__.hr_cbo_12883","377235","Anotador de pontuação (karatê)"
"__export__.hr_cbo_13086","414210","Anotador de processo de produção"
"__export__.hr_cbo_13089","414210","Anotador de produção"
"__export__.hr_cbo_12912","377225","Anotador (futebol de salão)"
"__export__.hr_cbo_12876","377230","Anotador (judô)"
"__export__.hr_cbo_12882","377235","Anotador (karatê)"
"__export__.hr_cbo_17321","954210","Antenista"
"__export__.hr_cbo_10206","141405","Antiquário (comércio atacadista)"
"__export__.hr_cbo_10127","141410","Antiquário comércio varejista"
"__export__.hr_cbo_18019","251105","Antropólogo"
"__export__.hr_cbo_14070","622020","Apanhador - na cultura"
"__export__.hr_cbo_14126","622205","Apanhador de algodão"
"__export__.hr_cbo_14474","632310","Apanhador de babaçu"
"__export__.hr_cbo_14479","632315","Apanhador de bacaba"
"__export__.hr_cbo_14485","632320","Apanhador de buriti"
"__export__.hr_cbo_14211","622610","Apanhador de café"
"__export__.hr_cbo_14175","622505","Apanhador de laranja"
"__export__.hr_cbo_14492","632325","Aparador - na extração da carnaúba"
"__export__.hr_cbo_14497","632335","Aparador de óleo de copaíba"
"__export__.hr_cbo_14783","712220","Aparelhador de pedra (mármore)"
"__export__.hr_cbo_14676","711115","Aparelhador de pedra (mina)"
"__export__.hr_cbo_14295","623115","Apartador de gado"
"__export__.hr_cbo_18848","613405","Apicultor"
"__export__.hr_cbo_13955","613405","Apicultor - empregador"
"__export__.hr_cbo_14327","623410","Apicultor - exclusive conta própria e empregador"
"__export__.hr_cbo_14777","712205","Aplainador de mármore"
"__export__.hr_cbo_14072","622020","Aplicador agrícola"
"__export__.hr_cbo_19061","715705","Aplicador de asfalto impermeabilizante (coberturas)"
"__export__.hr_cbo_15591","752405","Aplicador de decalque em cerâmica"
"__export__.hr_cbo_15593","752405","Aplicador de impressos em cerâmica"
"__export__.hr_cbo_13645","519910","Aplicador de inseticida"
"__export__.hr_cbo_14878","715705","Aplicador de isolante (coberturas)"
"__export__.hr_cbo_14880","715715","Aplicador de isolante térmico"
"__export__.hr_cbo_14882","715720","Aplicador de material isolante em caldeiras e tubulações"
"__export__.hr_cbo_14916","716520","Aplicador de resinas em pisos"
"__export__.hr_cbo_15917","766205","Aplicador de serigrafia"
"__export__.hr_cbo_15918","766205","Aplicador de silkscreen"
"__export__.hr_cbo_15919","766205","Aplicador de silkscreen, à máquina"
"__export__.hr_cbo_14917","716520","Aplicador de sinteco e bona"
"__export__.hr_cbo_19280","752205","Aplicador serigráfico em vidros"
"__export__.hr_cbo_12900","377215","Apontador (basquete)"
"__export__.hr_cbo_15819","764210","Apontador de bicos (calçados)"
"__export__.hr_cbo_13090","414210","Apontador de campo"
"__export__.hr_cbo_13030","411030","Apontador de cartões de ponto"
"__export__.hr_cbo_18586","414205","Apontador de mão-de-obra"
"__export__.hr_cbo_13095","414205","Apontador de obras"
"__export__.hr_cbo_13097","414205","Apontador de pessoal"
"__export__.hr_cbo_18587","414210","Apontador de produção"
"__export__.hr_cbo_12913","391110","Apontador de tempo (produção)"
"__export__.hr_cbo_13084","414210","Apontador industrial"
"__export__.hr_cbo_12892","377245","Apontador (vôlei)"
"__export__.hr_cbo_11874","263105","Apóstolo"
"__export__.hr_cbo_16893","848315","Aprendiz de macarroneiro"
"__export__.hr_cbo_17166","911305","Aprendiz de mecânica de manutenção"
"__export__.hr_cbo_15351","725010","Aprendiz de mecânico ajustador"
"__export__.hr_cbo_12794","376325","Apresentador animador de circo"
"__export__.hr_cbo_12784","376305","Apresentador animador de eventos"
"__export__.hr_cbo_12788","376310","Apresentador animador de festas populares"
"__export__.hr_cbo_12792","376315","Apresentador animador de programas de rádio"
"__export__.hr_cbo_12797","376320","Apresentador animador de programas de televisão"
"__export__.hr_cbo_18510","376325","Apresentador de circo"
"__export__.hr_cbo_12785","376305","Apresentador de convenções"
"__export__.hr_cbo_12786","376305","Apresentador de espetáculos"
"__export__.hr_cbo_18512","376305","Apresentador de eventos"
"__export__.hr_cbo_18513","376310","Apresentador de festas populares"
"__export__.hr_cbo_18514","376315","Apresentador de programas de rádio"
"__export__.hr_cbo_18511","376320","Apresentador de programas de televisão"
"__export__.hr_cbo_11609","261705","Apresentador de rádio e televisão"
"__export__.hr_cbo_12796","376320","Apresentador de telejornal"
"__export__.hr_cbo_13096","414205","Apropriador de mão-de-obra"
"__export__.hr_cbo_11684","262405","Aquarelista"
"__export__.hr_cbo_14593","641015","Arador"
"__export__.hr_cbo_15176","722415","Aramador - na fabricação de arame"
"__export__.hr_cbo_14005","621005","Arameiro (colocador de arames)"
"__export__.hr_cbo_12760","376230","Aramista (equilibrista)"
"__export__.hr_cbo_12911","377220","Árbitro assistente (futebol)"
"__export__.hr_cbo_12909","377220","Árbitro central (futebol)"
"__export__.hr_cbo_12875","377230","Árbitro central (judô)"
"__export__.hr_cbo_12880","377235","Árbitro central (karatê)"
"__export__.hr_cbo_12881","377235","Árbitro chefe de área (karatê)"
"__export__.hr_cbo_18532","377210","Árbitro de atletismo"
"__export__.hr_cbo_18533","377215","Árbitro de basquete"
"__export__.hr_cbo_12902","377215","Árbitro de basquetebol"
"__export__.hr_cbo_18535","377220","Árbitro de futebol"
"__export__.hr_cbo_18530","377225","Árbitro de futebol de salão"
"__export__.hr_cbo_12871","377225","Árbitro de futsal"
"__export__.hr_cbo_18529","377230","Árbitro de judô"
"__export__.hr_cbo_18528","377235","Árbitro de karatê"
"__export__.hr_cbo_18531","377240","Árbitro de poló aquático"
"__export__.hr_cbo_18534","377245","Árbitro de vôlei"
"__export__.hr_cbo_18527","377205","Árbitro desportivo"
"__export__.hr_cbo_11334","251205","Árbitro econômico"
"__export__.hr_cbo_12896","377210","Árbitro geral de campo"
"__export__.hr_cbo_12894","377210","Árbitro geral de pista"
"__export__.hr_cbo_12897","377210","Árbitro geral de provas fora do estádio"
"__export__.hr_cbo_12874","377230","Árbitro lateral (judô)"
"__export__.hr_cbo_12901","377215","Árbitro reserva (basquete)"
"__export__.hr_cbo_12908","377220","Árbitro reserva (futebol)"
"__export__.hr_cbo_12886","377235","Árbitro reserva (karatê)"
"__export__.hr_cbo_10207","141405","Arborário"
"__export__.hr_cbo_11762","263105","Arcebispo"
"__export__.hr_cbo_11875","263105","Arcipreste"
"__export__.hr_cbo_11577","261505","Argumentista-roteirista de história em quadrinhos"
"__export__.hr_cbo_15822","764210","Armador de calçados"
"__export__.hr_cbo_19041","715305","Armador de estrutura de concreto"
"__export__.hr_cbo_19042","715315","Armador de estrutura de concreto armado"
"__export__.hr_cbo_14844","715315","Armador de ferragens na construção civil"
"__export__.hr_cbo_14842","715315","Armador de ferros"
"__export__.hr_cbo_15246","724105","Armador de manilhas"
"__export__.hr_cbo_16142","776420","Armador de móveis de vime"
"__export__.hr_cbo_14858","715530","Armador de telhados"
"__export__.hr_cbo_10208","141405","Armarinheiro (comércio atacadista)"
"__export__.hr_cbo_10129","141410","Armarinheiro (comércio varejista)"
"__export__.hr_cbo_10209","141405","Armazenário (comércio atacadista)"
"__export__.hr_cbo_10130","141410","Armazenário (comércio varejista)"
"__export__.hr_cbo_18584","414110","Armazenista"
"__export__.hr_cbo_10210","141405","Armeiro (comércio atacadista)"
"__export__.hr_cbo_10131","141410","Armeiro (comércio varejista)"
"__export__.hr_cbo_18328","325010","Aromista"
"__export__.hr_cbo_15296","724440","Arqueador"
"__export__.hr_cbo_15297","724440","Arqueador de molas"
"__export__.hr_cbo_15298","724440","Arqueador e temperador de molas"
"__export__.hr_cbo_18018","251110","Arqueólogo"
"__export__.hr_cbo_10573","214120","Arquiteto da paisagem"
"__export__.hr_cbo_17628","214105","Arquiteto de edificações"
"__export__.hr_cbo_17626","214110","Arquiteto de interiores"
"__export__.hr_cbo_17625","214115","Arquiteto de patrimônio"
"__export__.hr_cbo_10576","214115","Arquiteto de restauro"
